time	cwndsize
1.20139	156.635
1.202	156.641
1.2028	156.647
1.20372	156.654
1.20429	156.66
1.20484	156.667
1.20706	156.673
1.20833	156.68
1.20919	156.686
1.21175	156.692
1.21332	156.699
1.21452	156.705
1.21611	156.712
1.2174	156.718
1.21978	156.724
1.22173	156.731
1.22277	156.737
1.22365	156.744
1.22455	156.75
1.22516	156.756
1.22588	156.763
1.22659	156.769
1.22719	156.776
1.22794	156.782
1.2289	156.789
1.2295	156.795
1.23024	156.801
1.23126	156.808
1.23185	156.814
1.23264	156.821
1.23326	156.827
1.23402	156.833
1.23474	156.84
1.23568	156.846
1.23631	156.853
1.23703	156.859
1.23802	156.865
1.23856	156.872
1.23941	156.878
1.24027	156.885
1.24094	156.891
1.24205	156.897
1.2426	156.904
1.24335	156.91
1.24404	156.917
1.24485	156.923
1.24547	156.93
1.24626	156.936
1.24697	156.942
1.24808	156.949
1.24864	156.955
1.24952	156.962
1.25058	156.968
1.25125	156.974
1.25187	156.981
1.25251	156.987
1.2531	156.994
1.2578	157
1.26135	157.006
1.26277	157.013
1.26338	157.019
1.26413	157.026
1.26521	157.032
1.26691	157.038
1.26857	157.045
1.27055	157.051
1.27175	157.057
1.27245	157.064
1.27322	157.07
1.27393	157.076
1.27479	157.083
1.27546	157.089
1.27627	157.096
1.27715	157.102
1.27786	157.108
1.27864	157.115
1.27938	157.121
1.28021	157.127
1.28142	157.134
1.28187	157.14
1.28261	157.147
1.28319	157.153
1.28395	157.159
1.28456	157.166
1.2855	157.172
1.28601	157.178
1.28675	157.185
1.28753	157.191
1.28859	157.197
1.28918	157.204
1.28988	157.21
1.29055	157.217
1.29163	157.223
1.29219	157.229
1.29305	157.236
1.29389	157.242
1.29449	157.248
1.2952	157.255
1.29611	157.261
1.29662	157.268
1.29758	157.274
1.29842	157.28
1.29907	157.287
1.30103	157.293
1.30148	157.299
1.30189	157.306
1.30245	157.312
1.30317	157.319
1.30724	157.325
1.30995	157.331
1.3107	157.338
1.31145	157.344
1.31224	157.35
1.31316	157.357
1.31443	157.363
1.31577	157.369
1.31721	157.376
1.31919	157.382
1.32089	157.389
1.32221	157.395
1.32288	157.401
1.32376	157.408
1.32433	157.414
1.32512	157.42
1.32619	157.427
1.32676	157.433
1.32748	157.44
1.32843	157.446
1.329	157.452
1.32983	157.459
1.33044	157.465
1.33138	157.471
1.33213	157.478
1.33276	157.484
1.33344	157.49
1.33422	157.497
1.3351	157.503
1.33575	157.51
1.3368	157.516
1.33728	157.522
1.33829	157.529
1.33881	157.535
1.33991	157.541
1.34083	157.548
1.34147	157.554
1.34215	157.561
1.34308	157.567
1.34374	157.573
1.34439	157.58
1.34529	157.586
1.34693	157.592
1.34732	157.599
1.34767	157.605
1.34847	157.612
1.34908	157.618
1.34985	157.624
1.35051	157.631
1.35223	157.637
1.35276	157.643
1.35328	157.65
1.35386	157.656
1.35799	157.662
1.36308	157.669
1.36362	157.675
1.36426	157.682
1.36485	157.688
1.36555	157.694
1.36734	157.701
1.36869	157.707
1.37039	157.713
1.37176	157.72
1.37242	157.726
1.37324	157.733
1.37406	157.739
1.375	157.745
1.37566	157.752
1.37649	157.758
1.37723	157.764
1.37829	157.771
1.37912	157.777
1.37974	157.783
1.38049	157.79
1.38109	157.796
1.38187	157.803
1.38265	157.809
1.38353	157.815
1.38421	157.822
1.38504	157.828
1.38572	157.834
1.38649	157.841
1.38733	157.847
1.38804	157.854
1.38878	157.86
1.38956	157.866
1.39031	157.873
1.39106	157.879
1.39179	157.885
1.39267	157.892
1.39344	157.898
1.39418	157.905
1.39493	157.911
1.39576	157.917
1.39651	157.924
1.39726	157.93
1.39799	157.936
1.39855	157.943
1.39965	157.949
1.40047	157.955
1.40126	157.962
1.40179	157.968
1.40232	157.975
1.40742	157.981
1.41087	157.987
1.41199	157.994
1.41347	158
1.41407	158.006
1.4151	158.013
1.41635	158.019
1.4179	158.025
1.41972	158.032
1.42114	158.038
1.42232	158.044
1.42319	158.051
1.42419	158.057
1.42473	158.063
1.42567	158.07
1.42643	158.076
1.42733	158.082
1.42793	158.089
1.42887	158.095
1.42952	158.101
1.4303	158.108
1.43108	158.114
1.43203	158.12
1.43255	158.127
1.4335	158.133
1.43413	158.139
1.43477	158.146
1.4356	158.152
1.43633	158.158
1.43715	158.165
1.43808	158.171
1.43919	158.177
1.43969	158.184
1.44024	158.19
1.44099	158.196
1.44173	158.203
1.44271	158.209
1.44348	158.215
1.44429	158.222
1.44482	158.228
1.44558	158.234
1.44663	158.241
1.44751	158.247
1.44802	158.253
1.4489	158.26
1.44959	158.266
1.45068	158.272
1.45135	158.279
1.45218	158.285
1.45306	158.291
1.45365	158.298
1.45788	158.304
1.46176	158.31
1.46362	158.316
1.46418	158.323
1.46455	158.329
1.46605	158.335
1.46734	158.342
1.46894	158.348
1.47057	158.354
1.47193	158.361
1.47303	158.367
1.47351	158.373
1.47451	158.38
1.47514	158.386
1.47589	158.392
1.47672	158.399
1.47767	158.405
1.4786	158.411
1.47923	158.418
1.48002	158.424
1.48106	158.43
1.48162	158.437
1.48293	158.443
1.48354	158.449
1.48399	158.456
1.48496	158.462
1.48549	158.468
1.48635	158.475
1.48719	158.481
1.48785	158.487
1.48885	158.494
1.48937	158.5
1.49016	158.506
1.49093	158.513
1.49172	158.519
1.49245	158.525
1.49326	158.532
1.49404	158.538
1.4948	158.544
1.49593	158.551
1.49635	158.557
1.49735	158.563
1.49816	158.57
1.49891	158.576
1.4996	158.582
1.50037	158.589
1.50105	158.595
1.50179	158.601
1.50244	158.608
1.50296	158.614
1.50762	158.62
1.51069	158.627
1.5114	158.633
1.51237	158.639
1.51358	158.646
1.51488	158.652
1.51632	158.658
1.51776	158.665
1.51925	158.671
1.52083	158.677
1.52228	158.684
1.52323	158.69
1.52396	158.696
1.52479	158.703
1.52562	158.709
1.52639	158.715
1.52724	158.722
1.5281	158.728
1.52883	158.734
1.52948	158.741
1.53032	158.747
1.53136	158.753
1.53214	158.76
1.5327	158.766
1.53335	158.772
1.53393	158.779
1.53476	158.785
1.53537	158.791
1.53623	158.798
1.53688	158.804
1.53763	158.81
1.53881	158.816
1.53944	158.823
1.54015	158.829
1.54087	158.835
1.54142	158.842
1.54216	158.848
1.54302	158.854
1.54379	158.861
1.54453	158.867
1.54531	158.873
1.5463	158.88
1.54763	158.886
1.54808	158.892
1.54837	158.899
1.54909	158.905
1.55035	158.911
1.55097	158.918
1.55167	158.924
1.55217	158.93
1.55263	158.937
1.55755	158.943
1.56025	158.949
1.56089	158.956
1.56151	158.962
1.56263	158.968
1.56374	158.975
1.56482	158.981
1.5657	158.987
1.56698	158.994
1.56873	159
1.57037	159.006
1.5717	159.013
1.57229	159.019
1.57317	159.025
1.57379	159.031
1.57486	159.038
1.57544	159.044
1.57606	159.05
1.57722	159.057
1.57812	159.063
1.57881	159.069
1.57946	159.076
1.58014	159.082
1.58076	159.088
1.58177	159.094
1.58232	159.101
1.5832	159.107
1.58382	159.113
1.58468	159.12
1.58541	159.126
1.5862	159.132
1.58696	159.138
1.58776	159.145
1.58853	159.151
1.58933	159.157
1.59037	159.164
1.59095	159.17
1.59175	159.176
1.59227	159.182
1.59306	159.189
1.59415	159.195
1.59471	159.201
1.5955	159.208
1.5962	159.214
1.59709	159.22
1.59829	159.226
1.59923	159.233
1.60023	159.239
1.6008	159.245
1.60194	159.252
1.60257	159.258
1.60339	159.264
1.60395	159.27
1.6048	159.277
1.60857	159.283
1.61318	159.289
1.61399	159.296
1.6147	159.302
1.61538	159.308
1.616	159.315
1.6176	159.321
1.61933	159.327
1.62068	159.333
1.62208	159.34
1.62306	159.346
1.62359	159.352
1.62433	159.359
1.62517	159.365
1.62594	159.371
1.62675	159.377
1.62748	159.384
1.6282	159.39
1.62903	159.396
1.62982	159.403
1.63059	159.409
1.6317	159.415
1.63226	159.421
1.63298	159.428
1.6337	159.434
1.6347	159.44
1.63573	159.447
1.63614	159.453
1.63691	159.459
1.63755	159.465
